"lat"	"long"	"method"	"Date"
38.26511	-122.28463	"SLS"	2015-02-04
38.24458	-122.28541	"SLS"	2015-02-04
38.22673	-122.42853	"SLS"	2015-02-04
38.22702	-122.41964	"SLS"	2015-02-04
38.21669	-122.42747	"SLS"	2015-02-04
38.207077	-122.404065	"SLS"	2015-02-04
38.23415	-122.63434	"SLS"	2015-02-05
38.22812	-122.61326	"SLS"	2015-02-05
38.20907	-122.58345	"SLS"	2015-02-05
38.19963	-122.56527	"SLS"	2015-02-05
37.44184	-121.95965	"SLS"	2015-02-07
37.44822	-121.96689	"SLS"	2015-02-07
37.4592	-121.96461	"SLS"	2015-02-07
37.451541	-121.967346	"SLS"	2015-02-07
37.46289	-121.93987	"SLS"	2015-02-07
37.46411	-121.9462	"SLS"	2015-02-07
38.22812	-122.61326	"SLS"	2015-02-13
38.22082	-122.60031	"SLS"	2015-02-13
38.19782	-122.56331	"SLS"	2015-02-13
38.16597	-122.53963	"SLS"	2015-02-13
38.10864	-122.4818	"SLS"	2015-02-13
38.26634	-122.286	"SLS"	2015-02-14
38.25166	-122.29369	"SLS"	2015-02-14
38.2269	-122.30267	"SLS"	2015-02-14
38.2139	-122.30888	"SLS"	2015-02-14
38.18413	-122.32123	"SLS"	2015-02-14
38.19069	-122.32746	"SLS"	2015-02-14
38.191	-122.33732	"SLS"	2015-02-14
38.22847	-122.42719	"SLS"	2015-02-15
38.21763	-122.42696	"SLS"	2015-02-15
38.18842	-122.40447	"SLS"	2015-02-15
38.16997	-122.4148	"SLS"	2015-02-15
38.20928	-122.56552	"SLS"	2015-03-06
38.17306	-122.53225	"SLS"	2015-03-06
38.18576	-122.54462	"SLS"	2015-03-06
38.19857	-122.55553	"SLS"	2015-03-06
38.21204	-122.293	"SLS"	2015-03-05
38.22124	-122.31002	"SLS"	2015-03-05
38.23093	-122.29712	"SLS"	2015-03-05
38.23605	-122.28762	"SLS"	2015-03-05
38.25985	-122.2864	"SLS"	2015-03-05
38.26836	-122.28629	"SLS"	2015-03-05
38.27667	-122.28241	"SLS"	2015-03-05
38.28522	-122.28583	"SLS"	2015-03-05
38.17747232	-122.4165703	"SLS"	2015-03-04
38.18926158	-122.3994381	"SLS"	2015-03-04
38.19653952	-122.3915248	"SLS"	2015-03-04
38.20717	-122.41019	"SLS"	2015-03-04
38.21253	-122.41458	"SLS"	2015-03-04
38.22454634	-122.4198997	"SLS"	2015-03-04
38.226336	-122.437393	"SLS"	2015-03-04
38.23376	-122.63336	"SLS"	2015-03-06
38.22092	-122.59611	"SLS"	2015-03-06
38.22973	-122.62613	"SLS"	2015-03-06
37.44714	-122.01925	"SLS"	2015-03-07
37.46041	-121.98019	"SLS"	2015-03-07
37.46601	-121.98274	"SLS"	2015-03-07
37.44174	-121.95965	"SLS"	2015-03-08
37.45261	-121.96603	"SLS"	2015-03-08
37.4592	-121.96461	"SLS"	2015-03-08
37.46289	-121.93987	"SLS"	2015-03-08
37.46411	-121.9462	"SLS"	2015-03-08
37.46251	-121.9525	"SLS"	2015-03-08
37.42966	-121.98306	"SLS"	2015-03-07
38.19995	-122.56547	"SLS"	2015-03-06
37.44714	-122.01925	"SLS"	2015-02-21
37.46254	-122.03504	"SLS"	2015-02-21
37.46041	-121.98019	"SLS"	2015-02-21
37.46187	-121.97608	"SLS"	2015-02-21
37.42966	-121.98306	"SLS"	2015-02-21
37.44174	-121.95965	"SLS"	2015-02-22
37.45261	-121.96603	"SLS"	2015-02-22
37.4592	-121.96461	"SLS"	2015-02-22
37.46289	-121.93987	"SLS"	2015-02-22
37.46358	-121.96486	"SLS"	2015-02-22
38.19768	-122.31477	"SLS"	2015-03-23
38.22124	-122.31002	"SLS"	2015-03-23
38.23093	-122.29712	"SLS"	2015-03-23
38.23605	-122.28762	"SLS"	2015-03-23
38.24458	-122.28541	"SLS"	2015-03-23
38.26511	-122.28463	"SLS"	2015-03-23
38.281984	-122.285269	"SLS"	2015-03-23
38.29662	-122.28218	"SLS"	2015-03-23
38.22595	-122.42025	"SLS"	2015-03-25
38.225658	-122.442758	"SLS"	2015-03-25
38.21269447	-122.4236403	"SLS"	2015-03-25
38.2050167	-122.4016333	"SLS"	2015-03-25
38.22991507	-122.6262321	"SLS"	2015-03-24
38.22006589	-122.5940182	"SLS"	2015-03-24
38.227551	-122.6120684	"SLS"	2015-03-24
37.46041	-121.98019	"SLS"	2015-03-21
37.46601	-121.98274	"SLS"	2015-03-21
37.42982	-121.98359	"SLS"	2015-03-21
37.46251	-121.9525	"SLS"	2015-03-22
37.46411	-121.9462	"SLS"	2015-03-22
37.46289	-121.93987	"SLS"	2015-03-22
37.4592	-121.96461	"SLS"	2015-03-22
37.44174	-121.95965	"SLS"	2015-03-22
38.22874214	-122.6166004	"SLS"	2015-03-24
38.0525	-121.689194444444	"SLS"	2015-01-05
38.0482777777778	-121.59525	"SLS"	2015-01-05
38.0191944444444	-121.582194444444	"SLS"	2015-01-05
37.9715	-121.52	"SLS"	2015-01-05
37.9425	-121.5635	"SLS"	2015-01-05
38.2425	-121.669722222222	"SLS"	2015-01-07
38.0903055555556	-121.6405	"SLS"	2015-01-07
38.08	-121.569805555556	"SLS"	2015-01-07
38.0516944444444	-121.509	"SLS"	2015-01-07
38.1048055555556	-121.492	"SLS"	2015-01-07
38.0882222222222	-122.003583333333	"SLS"	2015-01-08
38.0610555555556	-122.013722222222	"SLS"	2015-01-08
38.0455	-121.918805555556	"SLS"	2015-01-08
38.0583055555556	-121.868	"SLS"	2015-01-08
38.0723055555556	-121.959694444444	"SLS"	2015-01-08
38.0328055555556	-121.869305555556	"SLS"	2015-01-08
38.114	-122.046194444444	"SLS"	2015-01-08
38.1694722222222	-122.025666666667	"SLS"	2015-01-08
38.1671944444444	-121.938	"SLS"	2015-01-08
38.1188055555556	-121.889194444444	"SLS"	2015-01-08
38.0851944444444	-121.750694444444	"SLS"	2015-01-08
38.1135	-121.7075	"SLS"	2015-01-08
38.0436944444444	-121.844	"SLS"	2015-01-08
38.0181944444444	-121.797	"SLS"	2015-01-08
38.0525	-121.689194444444	"SLS"	2015-01-20
38.0482777777778	-121.59525	"SLS"	2015-01-20
38.0191944444444	-121.582194444444	"SLS"	2015-01-20
37.9425	-121.5635	"SLS"	2015-01-20
37.8593055555556	-121.568805555556	"SLS"	2015-01-20
38.0903055555556	-121.6405	"SLS"	2015-01-21
38.08	-121.569805555556	"SLS"	2015-01-21
38.0516944444444	-121.509	"SLS"	2015-01-21
38.0018055555556	-121.448694444444	"SLS"	2015-01-21
37.966	-121.367305555556	"SLS"	2015-01-21
37.9715	-121.52	"SLS"	2015-01-21
38.1048055555556	-121.492	"SLS"	2015-01-21
38.0882222222222	-122.003583333333	"SLS"	2015-01-22
38.0610555555556	-122.013722222222	"SLS"	2015-01-22
38.0455	-121.918805555556	"SLS"	2015-01-22
38.0583055555556	-121.868	"SLS"	2015-01-22
38.0723055555556	-121.959694444444	"SLS"	2015-01-22
38.0328055555556	-121.869305555556	"SLS"	2015-01-22
38.0421944444444	-121.795222222222	"SLS"	2015-01-22
38.0691666666667	-121.775277777778	"SLS"	2015-01-22
38.0871111111111	-121.709166666667	"SLS"	2015-01-22
38.0851944444444	-121.750694444444	"SLS"	2015-01-22
38.1788055555556	-121.665305555556	"SLS"	2015-01-22
38.2582777777778	-121.691638888889	"SLS"	2015-01-22
38.2425	-121.669722222222	"SLS"	2015-01-22
38.0396944444444	-122.1505	"SLS"	2015-01-23
38.0513055555556	-122.083305555556	"SLS"	2015-01-23
38.0648055555556	-122.097805555556	"SLS"	2015-01-23
38.114	-122.046194444444	"SLS"	2015-01-23
38.1694722222222	-122.025666666667	"SLS"	2015-01-23
38.1671944444444	-121.938	"SLS"	2015-01-23
38.1188055555556	-121.889194444444	"SLS"	2015-01-23
38.0436944444444	-121.844	"SLS"	2015-01-23
38.0181944444444	-121.797	"SLS"	2015-01-23
38.0992777777778	-122.263444444444	"SLS"	2015-01-26
38.1458611111111	-122.285083333333	"SLS"	2015-01-26
38.1858055555556	-122.310972222222	"SLS"	2015-01-26
38.2124722222222	-122.307166666667	"SLS"	2015-01-26
38.2317777777778	-122.29275	"SLS"	2015-01-26
38.2409166666667	-122.285361111111	"SLS"	2015-01-26
38.2549166666667	-122.283416666667	"SLS"	2015-01-26
38.2730833333333	-122.284638888889	"SLS"	2015-01-26
38.2861388888889	-122.283388888889	"SLS"	2015-01-26
38.0648055555556	-122.097805555556	"SLS"	2015-02-02
38.0455	-121.918805555556	"SLS"	2015-02-02
38.0583055555556	-121.868	"SLS"	2015-02-02
38.0328055555556	-121.869305555556	"SLS"	2015-02-02
38.114	-122.046194444444	"SLS"	2015-02-02
38.1694722222222	-122.025666666667	"SLS"	2015-02-02
38.1671944444444	-121.938	"SLS"	2015-02-02
38.1188055555556	-121.889194444444	"SLS"	2015-02-02
38.0436944444444	-121.844	"SLS"	2015-02-02
38.0181944444444	-121.797	"SLS"	2015-02-02
38.0525	-121.689194444444	"SLS"	2015-02-02
38.0482777777778	-121.59525	"SLS"	2015-02-02
38.0191944444444	-121.582194444444	"SLS"	2015-02-02
38.0516944444444	-121.509	"SLS"	2015-02-02
38.0018055555556	-121.448694444444	"SLS"	2015-02-02
37.966	-121.367305555556	"SLS"	2015-02-02
37.9715	-121.52	"SLS"	2015-02-02
37.9425	-121.5635	"SLS"	2015-02-02
37.8593055555556	-121.568805555556	"SLS"	2015-02-02
38.1048055555556	-121.492	"SLS"	2015-02-02
38.0992777777778	-122.263444444444	"SLS"	2015-02-03
38.1458611111111	-122.285083333333	"SLS"	2015-02-03
38.1858055555556	-122.310972222222	"SLS"	2015-02-03
38.2124722222222	-122.307166666667	"SLS"	2015-02-03
38.2317777777778	-122.29275	"SLS"	2015-02-03
38.2409166666667	-122.285361111111	"SLS"	2015-02-03
38.2549166666667	-122.283416666667	"SLS"	2015-02-03
38.2730833333333	-122.284638888889	"SLS"	2015-02-03
38.2861388888889	-122.283388888889	"SLS"	2015-02-03
38.0421944444444	-121.795222222222	"SLS"	2015-02-03
38.0691666666667	-121.775277777778	"SLS"	2015-02-03
38.0871111111111	-121.709166666667	"SLS"	2015-02-03
38.0851944444444	-121.750694444444	"SLS"	2015-02-03
38.1135	-121.7075	"SLS"	2015-02-03
38.1788055555556	-121.665305555556	"SLS"	2015-02-03
38.2582777777778	-121.691638888889	"SLS"	2015-02-03
38.2425	-121.669722222222	"SLS"	2015-02-03
38.0903055555556	-121.6405	"SLS"	2015-02-03
38.08	-121.569805555556	"SLS"	2015-02-03
38.0396944444444	-122.1505	"SLS"	2015-02-04
38.0513055555556	-122.083305555556	"SLS"	2015-02-04
38.0882222222222	-122.003583333333	"SLS"	2015-02-04
38.0610555555556	-122.013722222222	"SLS"	2015-02-04
38.0723055555556	-121.959694444444	"SLS"	2015-02-04
38.0648055555556	-122.097805555556	"SLS"	2015-02-17
38.0455	-121.918805555556	"SLS"	2015-02-17
38.0583055555556	-121.868	"SLS"	2015-02-17
38.0328055555556	-121.869305555556	"SLS"	2015-02-17
38.114	-122.046194444444	"SLS"	2015-02-17
38.1694722222222	-122.025666666667	"SLS"	2015-02-17
38.1671944444444	-121.938	"SLS"	2015-02-17
38.1188055555556	-121.889194444444	"SLS"	2015-02-17
38.0436944444444	-121.844	"SLS"	2015-02-17
38.0181944444444	-121.797	"SLS"	2015-02-17
38.0525	-121.689194444444	"SLS"	2015-02-17
38.0482777777778	-121.59525	"SLS"	2015-02-17
38.0191944444444	-121.582194444444	"SLS"	2015-02-17
38.0516944444444	-121.509	"SLS"	2015-02-17
38.0018055555556	-121.448694444444	"SLS"	2015-02-17
37.966	-121.367305555556	"SLS"	2015-02-17
37.9715	-121.52	"SLS"	2015-02-17
37.9425	-121.5635	"SLS"	2015-02-17
37.8593055555556	-121.568805555556	"SLS"	2015-02-17
38.1048055555556	-121.492	"SLS"	2015-02-17
38.0992777777778	-122.263444444444	"SLS"	2015-02-18
38.1458611111111	-122.285083333333	"SLS"	2015-02-18
38.1858055555556	-122.310972222222	"SLS"	2015-02-18
38.2124722222222	-122.307166666667	"SLS"	2015-02-18
38.2317777777778	-122.29275	"SLS"	2015-02-18
38.2409166666667	-122.285361111111	"SLS"	2015-02-18
38.2549166666667	-122.283416666667	"SLS"	2015-02-18
38.2730833333333	-122.284638888889	"SLS"	2015-02-18
38.2861388888889	-122.283388888889	"SLS"	2015-02-18
38.0421944444444	-121.795222222222	"SLS"	2015-02-18
38.0691666666667	-121.775277777778	"SLS"	2015-02-18
38.0871111111111	-121.709166666667	"SLS"	2015-02-18
38.0851944444444	-121.750694444444	"SLS"	2015-02-18
38.1135	-121.7075	"SLS"	2015-02-18
38.1788055555556	-121.665305555556	"SLS"	2015-02-18
38.2582777777778	-121.691638888889	"SLS"	2015-02-18
38.2425	-121.669722222222	"SLS"	2015-02-18
38.0903055555556	-121.6405	"SLS"	2015-02-18
38.08	-121.569805555556	"SLS"	2015-02-18
38.0396944444444	-122.1505	"SLS"	2015-02-19
38.0513055555556	-122.083305555556	"SLS"	2015-02-19
38.0882222222222	-122.003583333333	"SLS"	2015-02-19
38.0610555555556	-122.013722222222	"SLS"	2015-02-19
38.0723055555556	-121.959694444444	"SLS"	2015-02-19
38.0648055555556	-122.097805555556	"SLS"	2015-03-02
38.0455	-121.918805555556	"SLS"	2015-03-02
38.0583055555556	-121.868	"SLS"	2015-03-02
38.0328055555556	-121.869305555556	"SLS"	2015-03-02
38.114	-122.046194444444	"SLS"	2015-03-02
38.1694722222222	-122.025666666667	"SLS"	2015-03-02
38.1671944444444	-121.938	"SLS"	2015-03-02
38.1188055555556	-121.889194444444	"SLS"	2015-03-02
38.0436944444444	-121.844	"SLS"	2015-03-02
38.0181944444444	-121.797	"SLS"	2015-03-02
38.0525	-121.689194444444	"SLS"	2015-03-02
38.0482777777778	-121.59525	"SLS"	2015-03-02
38.0191944444444	-121.582194444444	"SLS"	2015-03-02
38.0516944444444	-121.509	"SLS"	2015-03-02
38.0018055555556	-121.448694444444	"SLS"	2015-03-02
37.966	-121.367305555556	"SLS"	2015-03-02
37.9715	-121.52	"SLS"	2015-03-02
37.9425	-121.5635	"SLS"	2015-03-02
37.8593055555556	-121.568805555556	"SLS"	2015-03-02
38.1048055555556	-121.492	"SLS"	2015-03-02
38.0992777777778	-122.263444444444	"SLS"	2015-03-03
38.1458611111111	-122.285083333333	"SLS"	2015-03-03
38.1858055555556	-122.310972222222	"SLS"	2015-03-03
38.2124722222222	-122.307166666667	"SLS"	2015-03-03
38.2317777777778	-122.29275	"SLS"	2015-03-03
38.2409166666667	-122.285361111111	"SLS"	2015-03-03
38.2549166666667	-122.283416666667	"SLS"	2015-03-03
38.2730833333333	-122.284638888889	"SLS"	2015-03-03
38.2861388888889	-122.283388888889	"SLS"	2015-03-03
38.0421944444444	-121.795222222222	"SLS"	2015-03-03
38.0691666666667	-121.775277777778	"SLS"	2015-03-03
38.0871111111111	-121.709166666667	"SLS"	2015-03-03
38.0851944444444	-121.750694444444	"SLS"	2015-03-03
38.1135	-121.7075	"SLS"	2015-03-03
38.1788055555556	-121.665305555556	"SLS"	2015-03-03
38.2582777777778	-121.691638888889	"SLS"	2015-03-03
38.2425	-121.669722222222	"SLS"	2015-03-03
38.0903055555556	-121.6405	"SLS"	2015-03-03
38.08	-121.569805555556	"SLS"	2015-03-03
38.0396944444444	-122.1505	"SLS"	2015-03-04
38.0513055555556	-122.083305555556	"SLS"	2015-03-04
38.0882222222222	-122.003583333333	"SLS"	2015-03-04
38.0610555555556	-122.013722222222	"SLS"	2015-03-04
38.0723055555556	-121.959694444444	"SLS"	2015-03-04
38.0525	-121.689194444444	"SLS"	2015-03-24
38.0482777777778	-121.59525	"SLS"	2015-03-24
38.0191944444444	-121.582194444444	"SLS"	2015-03-24
38.0516944444444	-121.509	"SLS"	2015-03-24
38.0018055555556	-121.448694444444	"SLS"	2015-03-24
37.966	-121.367305555556	"SLS"	2015-03-24
37.9715	-121.52	"SLS"	2015-03-24
37.9425	-121.5635	"SLS"	2015-03-24
37.8593055555556	-121.568805555556	"SLS"	2015-03-24
38.1048055555556	-121.492	"SLS"	2015-03-24
38.0455	-121.918805555556	"SLS"	2015-03-25
38.0583055555556	-121.868	"SLS"	2015-03-25
38.0328055555556	-121.869305555556	"SLS"	2015-03-25
38.0421944444444	-121.795222222222	"SLS"	2015-03-25
38.0691666666667	-121.775277777778	"SLS"	2015-03-25
38.0871111111111	-121.709166666667	"SLS"	2015-03-25
38.0851944444444	-121.750694444444	"SLS"	2015-03-25
38.1135	-121.7075	"SLS"	2015-03-25
38.1788055555556	-121.665305555556	"SLS"	2015-03-25
38.2582777777778	-121.691638888889	"SLS"	2015-03-25
38.2425	-121.669722222222	"SLS"	2015-03-25
38.0436944444444	-121.844	"SLS"	2015-03-25
38.0181944444444	-121.797	"SLS"	2015-03-25
38.0903055555556	-121.6405	"SLS"	2015-03-25
38.08	-121.569805555556	"SLS"	2015-03-25
38.0396944444444	-122.1505	"SLS"	2015-03-26
38.0513055555556	-122.083305555556	"SLS"	2015-03-26
38.0648055555556	-122.097805555556	"SLS"	2015-03-26
38.0882222222222	-122.003583333333	"SLS"	2015-03-26
38.0610555555556	-122.013722222222	"SLS"	2015-03-26
38.0723055555556	-121.959694444444	"SLS"	2015-03-26
38.114	-122.046194444444	"SLS"	2015-03-26
38.1694722222222	-122.025666666667	"SLS"	2015-03-26
38.1671944444444	-121.938	"SLS"	2015-03-26
38.1188055555556	-121.889194444444	"SLS"	2015-03-26
38.0421944444444	-121.795222222222	"20mm"	2015-03-16
38.0691666666667	-121.775277777778	"20mm"	2015-03-16
38.0851944444444	-121.750694444444	"20mm"	2015-03-16
38.0525	-121.689194444444	"20mm"	2015-03-16
38.0191944444444	-121.582194444444	"20mm"	2015-03-16
37.9425	-121.5635	"20mm"	2015-03-16
37.8593055555556	-121.568805555556	"20mm"	2015-03-16
38.0871111111111	-121.709166666667	"20mm"	2015-03-17
38.1135	-121.7075	"20mm"	2015-03-17
38.0903055555556	-121.6405	"20mm"	2015-03-17
38.0516944444444	-121.509	"20mm"	2015-03-17
38.0018055555556	-121.448694444444	"20mm"	2015-03-17
37.966	-121.367305555556	"20mm"	2015-03-17
37.9715	-121.52	"20mm"	2015-03-17
38.1048055555556	-121.492	"20mm"	2015-03-17
38.1788055555556	-121.665305555556	"20mm"	2015-03-18
38.2582777777778	-121.691638888889	"20mm"	2015-03-18
38.2583055555556	-121.7245	"20mm"	2015-03-18
38.3064444444444	-121.653805555556	"20mm"	2015-03-18
38.2606944444444	-121.774194444444	"20mm"	2015-03-18
38.2425	-121.669722222222	"20mm"	2015-03-18
38.2425	-121.659444444444	"20mm"	2015-03-18
38.0396944444444	-122.1505	"20mm"	2015-03-19
38.0513055555556	-122.083305555556	"20mm"	2015-03-19
38.0648055555556	-122.097805555556	"20mm"	2015-03-19
38.0610555555556	-122.013722222222	"20mm"	2015-03-19
38.114	-122.046194444444	"20mm"	2015-03-19
38.1694722222222	-122.025666666667	"20mm"	2015-03-19
38.1671944444444	-121.938	"20mm"	2015-03-19
38.1188055555556	-121.889194444444	"20mm"	2015-03-19
38.0882222222222	-122.003583333333	"20mm"	2015-03-20
38.0455	-121.918805555556	"20mm"	2015-03-20
38.0583055555556	-121.868	"20mm"	2015-03-20
38.0723055555556	-121.959694444444	"20mm"	2015-03-20
38.0328055555556	-121.869305555556	"20mm"	2015-03-20
38.0436944444444	-121.844	"20mm"	2015-03-20
38.0181944444444	-121.797	"20mm"	2015-03-20
38.0525	-121.689194444444	"20mm"	2015-03-30
38.0482777777778	-121.59525	"20mm"	2015-03-30
38.0191944444444	-121.582194444444	"20mm"	2015-03-30
38.0018055555556	-121.448694444444	"20mm"	2015-03-30
37.966	-121.367305555556	"20mm"	2015-03-30
37.9715	-121.52	"20mm"	2015-03-30
37.9425	-121.5635	"20mm"	2015-03-30
38.0871111111111	-121.709166666667	"20mm"	2015-04-01
38.0851944444444	-121.750694444444	"20mm"	2015-04-01
38.1135	-121.7075	"20mm"	2015-04-01
38.1788055555556	-121.665305555556	"20mm"	2015-04-01
38.0903055555556	-121.6405	"20mm"	2015-04-01
38.08	-121.569805555556	"20mm"	2015-04-01
38.0516944444444	-121.509	"20mm"	2015-04-01
38.1048055555556	-121.492	"20mm"	2015-04-01
38.0421944444444	-121.795222222222	"20mm"	2015-04-02
38.0691666666667	-121.775277777778	"20mm"	2015-04-02
38.0436944444444	-121.844	"20mm"	2015-04-02
38.0882222222222	-122.003583333333	"20mm"	2015-04-03
38.0610555555556	-122.013722222222	"20mm"	2015-04-03
38.0455	-121.918805555556	"20mm"	2015-04-03
38.0583055555556	-121.868	"20mm"	2015-04-03
38.0723055555556	-121.959694444444	"20mm"	2015-04-03
38.0328055555556	-121.869305555556	"20mm"	2015-04-03
38.0181944444444	-121.797	"20mm"	2015-04-03
38.0396944444444	-122.1505	"20mm"	2015-04-06
38.0513055555556	-122.083305555556	"20mm"	2015-04-06
38.0648055555556	-122.097805555556	"20mm"	2015-04-06
38.114	-122.046194444444	"20mm"	2015-04-06
38.0483055555556	-122.282805555556	"20mm"	2015-04-07
38.0992777777778	-122.263444444444	"20mm"	2015-04-07
38.1458611111111	-122.285083333333	"20mm"	2015-04-07
38.1858055555556	-122.310972222222	"20mm"	2015-04-07
38.2124722222222	-122.307166666667	"20mm"	2015-04-07
38.2317777777778	-122.29275	"20mm"	2015-04-07
38.1694722222222	-122.025666666667	"20mm"	2015-04-08
38.1671944444444	-121.938	"20mm"	2015-04-08
38.1188055555556	-121.889194444444	"20mm"	2015-04-08
38.2425	-121.669722222222	"20mm"	2015-04-08
38.0455	-121.918805555556	"20mm"	2015-04-13
38.0583055555556	-121.868	"20mm"	2015-04-13
38.0328055555556	-121.869305555556	"20mm"	2015-04-13
38.0421944444444	-121.795222222222	"20mm"	2015-04-13
38.0691666666667	-121.775277777778	"20mm"	2015-04-13
38.0851944444444	-121.750694444444	"20mm"	2015-04-13
38.0436944444444	-121.844	"20mm"	2015-04-13
38.0181944444444	-121.797	"20mm"	2015-04-13
38.0525	-121.689194444444	"20mm"	2015-04-13
38.0482777777778	-121.59525	"20mm"	2015-04-13
38.0191944444444	-121.582194444444	"20mm"	2015-04-13
37.9425	-121.5635	"20mm"	2015-04-13
38.0882222222222	-122.003583333333	"20mm"	2015-04-14
38.0610555555556	-122.013722222222	"20mm"	2015-04-14
38.0723055555556	-121.959694444444	"20mm"	2015-04-14
38.114	-122.046194444444	"20mm"	2015-04-14
38.1694722222222	-122.025666666667	"20mm"	2015-04-14
38.1671944444444	-121.938	"20mm"	2015-04-14
38.1188055555556	-121.889194444444	"20mm"	2015-04-14
38.08	-121.569805555556	"20mm"	2015-04-15
38.0516944444444	-121.509	"20mm"	2015-04-15
38.0018055555556	-121.448694444444	"20mm"	2015-04-15
37.966	-121.367305555556	"20mm"	2015-04-15
37.9715	-121.52	"20mm"	2015-04-15
38.1048055555556	-121.492	"20mm"	2015-04-15
38.0483055555556	-122.282805555556	"20mm"	2015-04-16
38.0396944444444	-122.1505	"20mm"	2015-04-16
38.0513055555556	-122.083305555556	"20mm"	2015-04-16
38.0648055555556	-122.097805555556	"20mm"	2015-04-16
38.0871111111111	-121.709166666667	"20mm"	2015-04-16
38.1135	-121.7075	"20mm"	2015-04-16
38.1788055555556	-121.665305555556	"20mm"	2015-04-16
38.2582777777778	-121.691638888889	"20mm"	2015-04-16
38.3064444444444	-121.653805555556	"20mm"	2015-04-16
38.2425	-121.669722222222	"20mm"	2015-04-16
38.0455	-121.918805555556	"20mm"	2015-04-27
38.0583055555556	-121.868	"20mm"	2015-04-27
38.0328055555556	-121.869305555556	"20mm"	2015-04-27
38.0421944444444	-121.795222222222	"20mm"	2015-04-27
38.0691666666667	-121.775277777778	"20mm"	2015-04-27
38.0851944444444	-121.750694444444	"20mm"	2015-04-27
38.0436944444444	-121.844	"20mm"	2015-04-27
38.0181944444444	-121.797	"20mm"	2015-04-27
38.0525	-121.689194444444	"20mm"	2015-04-27
38.0482777777778	-121.59525	"20mm"	2015-04-27
38.0191944444444	-121.582194444444	"20mm"	2015-04-27
38.0018055555556	-121.448694444444	"20mm"	2015-04-27
37.966	-121.367305555556	"20mm"	2015-04-27
37.9715	-121.52	"20mm"	2015-04-27
37.9425	-121.5635	"20mm"	2015-04-27
37.8593055555556	-121.568805555556	"20mm"	2015-04-27
38.0882222222222	-122.003583333333	"20mm"	2015-04-28
38.0610555555556	-122.013722222222	"20mm"	2015-04-28
38.0723055555556	-121.959694444444	"20mm"	2015-04-28
38.114	-122.046194444444	"20mm"	2015-04-28
38.1694722222222	-122.025666666667	"20mm"	2015-04-28
38.1671944444444	-121.938	"20mm"	2015-04-28
38.1188055555556	-121.889194444444	"20mm"	2015-04-28
38.0871111111111	-121.709166666667	"20mm"	2015-04-28
38.1135	-121.7075	"20mm"	2015-04-28
38.1788055555556	-121.665305555556	"20mm"	2015-04-28
38.0903055555556	-121.6405	"20mm"	2015-04-28
38.08	-121.569805555556	"20mm"	2015-04-28
38.0516944444444	-121.509	"20mm"	2015-04-28
38.1048055555556	-121.492	"20mm"	2015-04-28
38.0483055555556	-122.282805555556	"20mm"	2015-04-29
38.0992777777778	-122.263444444444	"20mm"	2015-04-29
38.1458611111111	-122.285083333333	"20mm"	2015-04-29
38.1858055555556	-122.310972222222	"20mm"	2015-04-29
38.2124722222222	-122.307166666667	"20mm"	2015-04-29
38.2582777777778	-121.691638888889	"20mm"	2015-04-29
38.2583055555556	-121.7245	"20mm"	2015-04-29
38.3064444444444	-121.653805555556	"20mm"	2015-04-29
38.2606944444444	-121.774194444444	"20mm"	2015-04-29
