"lat"	"long"	"method"	"Date"
38.17510978	-122.2931348	"SLS"	2016-01-15
38.18687681	-122.3126002	"SLS"	2016-01-15
38.18888895	-122.3129518	"SLS"	2016-01-15
38.26341	-122.28578	"SLS"	2016-01-15
38.269037	-122.286256	"SLS"	2016-01-15
38.23510332	-122.2874052	"SLS"	2016-01-15
38.23221437	-122.2900872	"SLS"	2016-01-15
38.21775254	-122.3108361	"SLS"	2016-01-15
38.21806573	-122.310711	"SLS"	2016-01-15
38.20401679	-122.324032	"SLS"	2016-01-21
38.20139427	-122.3250444	"SLS"	2016-01-21
38.19329	-122.31781	"SLS"	2016-01-21
38.19149	-122.31557	"SLS"	2016-01-21
38.19239984	-122.350854	"SLS"	2016-01-21
38.19123909	-122.3491841	"SLS"	2016-01-21
38.19303269	-122.3305678	"SLS"	2016-01-21
38.19285442	-122.329272	"SLS"	2016-01-21
38.12147738	-122.2839148	"SLS"	2016-01-21
37.46261501	-121.9392406	"SLS"	2016-01-23
37.46096319	-121.9354448	"SLS"	2016-01-23
37.46675483	-121.9443538	"SLS"	2016-01-23
37.46790531	-121.9441575	"SLS"	2016-01-23
37.46920236	-121.945413	"SLS"	2016-01-23
37.46878293	-121.9463695	"SLS"	2016-01-23
37.46687786	-121.9470844	"SLS"	2016-01-23
37.46366259	-121.946394	"SLS"	2016-01-23
37.462056	-121.947822	"SLS"	2016-01-23
38.22991507	-122.6262321	"SLS"	2016-01-27
38.2266857	-122.6103783	"SLS"	2016-01-27
38.19637464	-122.5476741	"SLS"	2016-01-27
38.18557268	-122.5447386	"SLS"	2016-01-27
38.18169063	-122.5428117	"SLS"	2016-01-27
38.16038258	-122.5450139	"SLS"	2016-01-27
38.15843873	-122.5443582	"SLS"	2016-01-27
38.15667799	-122.5430529	"SLS"	2016-01-27
38.13759206	-122.5163519	"SLS"	2016-01-27
38.13517723	-122.5139366	"SLS"	2016-01-27
38.11165625	-122.4982586	"SLS"	2016-01-27
38.11128958	-122.4972913	"SLS"	2016-01-27
38.26019616	-122.2866341	"SLS"	2016-01-28
38.2624318	-122.286595	"SLS"	2016-01-28
38.26480171	-122.2846506	"SLS"	2016-01-28
38.22608723	-122.3070361	"SLS"	2016-01-28
38.20300088	-122.3106616	"SLS"	2016-01-28
38.20497981	-122.3081465	"SLS"	2016-01-28
38.1690457	-122.2933786	"SLS"	2016-01-28
38.16399948	-122.2954566	"SLS"	2016-01-28
38.06457939	-122.2997492	"SLS"	2016-01-28
38.06468402	-122.3017811	"SLS"	2016-01-28
38.06661194	-122.3017811	"SLS"	2016-01-28
38.06507368	-122.2923912	"SLS"	2016-01-28
38.03596567	-122.2969863	"SLS"	2016-02-02
38.03390655	-122.326576	"SLS"	2016-02-02
38.04229805	-122.3714856	"SLS"	2016-02-02
38.052442	-122.332984	"SLS"	2016-02-02
38.052204	-122.319326	"SLS"	2016-02-02
38.06490114	-122.2946011	"SLS"	2016-02-02
38.12357741	-122.297416	"SLS"	2016-02-03
38.14254	-122.29193	"SLS"	2016-02-03
38.19281682	-122.3323951	"SLS"	2016-02-03
38.19566471	-122.3198571	"SLS"	2016-02-03
38.21407505	-122.306321	"SLS"	2016-02-03
38.21897143	-122.3075281	"SLS"	2016-02-03
38.24706532	-122.2868832	"SLS"	2016-02-03
38.2521	-122.2850081	"SLS"	2016-02-03
38.06191393	-122.4310564	"SLS"	2016-02-04
38.0527	-122.44225	"SLS"	2016-02-04
38.03107612	-122.4548186	"SLS"	2016-02-04
38.01711944	-122.4921852	"SLS"	2016-02-04
38.01755401	-122.5110206	"SLS"	2016-02-04
38.04291137	-122.46457	"SLS"	2016-02-04
38.0647526	-122.4613969	"SLS"	2016-02-04
38.0949856	-122.4304406	"SLS"	2016-02-04
38.07951296	-122.4113478	"SLS"	2016-02-04
38.05425216	-122.4023624	"SLS"	2016-02-04
38.04254207	-122.4168631	"SLS"	2016-02-04
38.11111274	-122.4710503	"SLS"	2016-02-04
38.16761058	-122.5331151	"SLS"	2016-02-05
38.19684088	-122.5479813	"SLS"	2016-02-05
38.21003969	-122.585455	"SLS"	2016-02-05
38.22448083	-122.6063927	"SLS"	2016-02-05
38.19817801	-122.392739	"SLS"	2016-02-06
38.22675924	-122.428226	"SLS"	2016-02-06
38.21886454	-122.425942	"SLS"	2016-02-06
38.17962746	-122.4176894	"SLS"	2016-02-06
38.15445996	-122.4064871	"SLS"	2016-02-06
37.454456	-121.967287	"SLS"	2016-02-13
37.4552	-121.967406	"Mysid"	2016-02-13
37.45908147	-121.9646765	"Mysid"	2016-02-13
37.460107	-121.964134	"SLS"	2016-02-13
37.46808438	-121.9441789	"SLS"	2016-02-13
37.463417	-121.962333	"SLS"	2016-02-13
37.4616513	-121.9530382	"SLS"	2016-02-13
37.46302566	-121.9573414	"SLS"	2016-02-13
37.46190345	-121.9673292	"SLS"	2016-02-13
37.462945	-121.956667	"Mysid"	2016-02-13
37.463243	-121.9582423	"Mysid"	2016-02-13
37.462173	-121.95399	"SLS"	2016-02-13
38.06538455	-122.2982698	"SLS"	2016-02-15
38.07851232	-122.3183888	"SLS"	2016-02-15
38.09380926	-122.3422911	"SLS"	2016-02-15
38.11105258	-122.3721445	"SLS"	2016-02-15
38.13267122	-122.2799368	"SLS"	2016-02-15
38.134886	-122.278975	"Mysid"	2016-02-15
38.20059429	-122.3127122	"Mysid"	2016-02-15
38.202522	-122.311157	"SLS"	2016-02-15
38.22670233	-122.3051561	"SLS"	2016-02-15
38.29977711	-122.2825143	"SLS"	2016-02-19
38.29971807	-122.2823424	"SLS"	2016-02-19
38.29942394	-122.2834508	"Mysid"	2016-02-19
37.43262351	-121.989955	"Mysid"	2016-02-20
37.45759086	-122.0203968	"Mysid"	2016-02-20
37.48118103	-122.0808122	"Mysid"	2016-02-20
37.46210364	-121.980581	"Mysid"	2016-02-20
37.461031	-121.980625	"Mysid"	2016-02-20
38.23429051	-122.6350397	"SLS"	2016-02-23
38.22967274	-122.6250916	"SLS"	2016-02-23
38.20422886	-122.5702699	"SLS"	2016-02-23
38.19614591	-122.5476127	"SLS"	2016-02-23
38.1687725	-122.5322441	"SLS"	2016-02-23
38.1661882	-122.5363895	"SLS"	2016-02-23
38.1519527	-122.5380513	"SLS"	2016-02-23
38.14844875	-122.5331705	"SLS"	2016-02-23
38.22932445	-122.4219229	"SLS"	2016-02-24
38.22660943	-122.4199288	"SLS"	2016-02-24
38.19540472	-122.3909695	"SLS"	2016-02-24
38.18891001	-122.4007365	"SLS"	2016-02-24
38.13840176	-122.3924352	"SLS"	2016-02-24
38.13542694	-122.3901119	"SLS"	2016-02-24
38.13414218	-122.3884463	"SLS"	2016-02-24
38.1546297	-122.406385	"SLS"	2016-02-24
38.19543131	-122.4313219	"SLS"	2016-02-24
38.24761873	-122.2845376	"20mm"	2016-03-01
38.26448854	-122.284741	"20mm"	2016-03-01
38.28316292	-122.2858659	"20mm"	2016-03-01
38.29536884	-122.2825969	"20mm"	2016-03-01
38.22694636	-122.3046607	"20mm"	2016-03-01
38.21266933	-122.3074653	"20mm"	2016-03-01
38.19268867	-122.3171636	"20mm"	2016-03-01
38.12122681	-122.2875141	"20mm"	2016-03-02
38.0644381	-122.2959707	"20mm"	2016-03-02
38.06043333	-122.3185667	"20mm"	2016-03-02
38.06499405	-122.314853	"20mm"	2016-03-02
38.06365518	-122.3695214	"20mm"	2016-03-02
38.06991271	-122.395979	"20mm"	2016-03-02
38.07193868	-122.4267958	"20mm"	2016-03-02
38.06286251	-122.4533531	"20mm"	2016-03-02
38.02607061	-122.3576793	"20mm"	2016-03-02
38.02787725	-122.3367418	"20mm"	2016-03-02
38.0332257	-122.3110972	"20mm"	2016-03-02
38.04049957	-122.2971334	"20mm"	2016-03-02
38.06476667	-122.29595	"20mm"	2016-03-02
38.23355481	-122.6326154	"20mm"	2016-03-03
38.22073727	-122.595051	"20mm"	2016-03-03
38.12045445	-122.5097643	"20mm"	2016-03-03
38.14002811	-122.5186539	"20mm"	2016-03-03
38.1525459	-122.5390327	"20mm"	2016-03-03
38.16585295	-122.537487	"20mm"	2016-03-03
38.18194291	-122.543244	"20mm"	2016-03-03
38.19885542	-122.555391	"20mm"	2016-03-03
38.20734142	-122.5788511	"20mm"	2016-03-03
38.2213864	-122.6039383	"20mm"	2016-03-03
38.22847672	-122.4233525	"20mm"	2016-03-04
38.22722415	-122.4195944	"20mm"	2016-03-04
38.21300492	-122.4248355	"20mm"	2016-03-04
38.18874022	-122.4009811	"20mm"	2016-03-04
38.18548996	-122.4211574	"20mm"	2016-03-04
38.19374272	-122.3908376	"20mm"	2016-03-04
38.2063123	-122.380457	"20mm"	2016-03-04
38.20754235	-122.4067616	"20mm"	2016-03-04
38.21070358	-122.4132179	"20mm"	2016-03-04
38.22192619	-122.4174339	"20mm"	2016-03-04
38.16159438	-122.4093008	"Mysid"	2016-03-08
38.19980586	-122.3958906	"Mysid"	2016-03-08
38.19065697	-122.5461905	"Mysid"	2016-03-09
38.12762746	-122.5120254	"Mysid"	2016-03-09
38.21331752	-122.3005974	"Mysid"	2016-03-10
38.12291761	-122.2939891	"Mysid"	2016-03-10
37.463648	-121.956943	"Mysid"	2016-03-12
37.460817	-121.979239	"Mysid"	2016-03-12
37.46163056	-121.9768139	"Mysid"	2016-03-12
37.432213	-121.988456	"Mysid"	2016-03-12
37.46255	-121.9646833	"Mysid"	2016-03-13
37.46095	-121.9835	"Mysid"	2016-03-13
37.46241667	-121.9522333	"Mysid"	2016-03-13
38.04261	-122.28609	"20mm"	2016-03-15
38.02896588	-122.3054237	"20mm"	2016-03-15
38.01626667	-122.3374	"20mm"	2016-03-15
38.03588122	-122.401316	"20mm"	2016-03-15
38.04708777	-122.4349367	"20mm"	2016-03-15
38.06921016	-122.4455543	"20mm"	2016-03-15
38.08944154	-122.4254062	"20mm"	2016-03-15
38.09591663	-122.3983748	"20mm"	2016-03-15
38.0906698	-122.3743533	"20mm"	2016-03-15
38.07192816	-122.3622644	"20mm"	2016-03-15
38.08178202	-122.3289967	"20mm"	2016-03-15
38.06916023	-122.326154	"20mm"	2016-03-15
38.12395432	-122.2995742	"20mm"	2016-03-16
38.1422926	-122.2924078	"20mm"	2016-03-16
38.146579	-122.313556	"20mm"	2016-03-16
38.19036195	-122.3276658	"20mm"	2016-03-16
38.19160926	-122.3353174	"20mm"	2016-03-16
38.19421	-122.31879	"20mm"	2016-03-16
38.21359784	-122.3070565	"20mm"	2016-03-16
38.21612305	-122.3102869	"20mm"	2016-03-16
38.24066512	-122.2866268	"20mm"	2016-03-16
38.15761625	-122.5436176	"20mm"	2016-03-17
38.01607679	-122.504735	"20mm"	2016-03-17
38.01681673	-122.5103486	"20mm"	2016-03-17
38.05257402	-122.4830059	"20mm"	2016-03-17
38.11151566	-122.4795818	"20mm"	2016-03-17
38.17153011	-122.5321126	"20mm"	2016-03-17
38.19965709	-122.5546042	"20mm"	2016-03-17
38.21082425	-122.5855949	"20mm"	2016-03-17
38.18328994	-122.419644	"20mm"	2016-03-18
38.16270195	-122.4132271	"20mm"	2016-03-18
38.14370466	-122.3971368	"20mm"	2016-03-18
38.18842389	-122.4042605	"20mm"	2016-03-18
38.19909228	-122.3942536	"20mm"	2016-03-18
38.20901197	-122.412523	"20mm"	2016-03-18
38.21717104	-122.4270911	"20mm"	2016-03-18
38.22184949	-122.417255	"20mm"	2016-03-18
38.22447311	-122.4198176	"20mm"	2016-03-18
38.2004438	-122.3835004	"20mm"	2016-03-18
38.08410178	-122.3118675	"20mm"	2016-03-29
38.09287113	-122.3234339	"20mm"	2016-03-29
38.09880129	-122.3506631	"20mm"	2016-03-29
38.0954799	-122.3779507	"20mm"	2016-03-29
38.09431707	-122.3980442	"20mm"	2016-03-29
38.07884225	-122.4222334	"20mm"	2016-03-29
38.06280239	-122.429602	"20mm"	2016-03-29
38.02718018	-122.4589954	"20mm"	2016-03-29
38.01031965	-122.3748807	"20mm"	2016-03-29
38.02514914	-122.291983	"20mm"	2016-03-29
38.12208487	-122.2919095	"20mm"	2016-03-30
38.1231191	-122.2950025	"20mm"	2016-03-30
38.14251126	-122.2917935	"20mm"	2016-03-30
38.14334427	-122.293156	"20mm"	2016-03-30
38.21355644	-122.3070852	"20mm"	2016-03-30
38.22710908	-122.3031091	"20mm"	2016-03-30
38.26757838	-122.2860511	"20mm"	2016-03-30
38.28109812	-122.2848941	"20mm"	2016-03-30
38.29635148	-122.2819837	"20mm"	2016-03-30
38.23411263	-122.6344052	"20mm"	2016-03-31
38.22006589	-122.5940182	"20mm"	2016-03-31
38.11034976	-122.4718806	"20mm"	2016-03-31
38.1113921	-122.492361	"20mm"	2016-03-31
38.11597096	-122.5064823	"20mm"	2016-03-31
38.13546137	-122.5141983	"20mm"	2016-03-31
38.1614506	-122.5452603	"20mm"	2016-03-31
38.18041906	-122.5421916	"20mm"	2016-03-31
38.2000789	-122.551434	"20mm"	2016-03-31
38.20509716	-122.5729913	"20mm"	2016-03-31
38.22841661	-122.4271529	"20mm"	2016-04-01
38.22203104	-122.4214723	"20mm"	2016-04-01
38.20715486	-122.4094165	"20mm"	2016-04-01
38.14396729	-122.3971613	"20mm"	2016-04-01
38.16135319	-122.4185485	"20mm"	2016-04-01
38.18785842	-122.4238818	"20mm"	2016-04-01
38.22454634	-122.4198997	"Mysid"	2016-04-05
38.1581811	-122.4072255	"Mysid"	2016-04-05
38.0641247	-122.2959985	"Mysid"	2016-04-06
38.21687	-122.616685	"Mysid"	2016-04-07
38.18978227	-122.3426586	"Mysid"	2016-04-08
38.14467693	-122.2907733	"Mysid"	2016-04-08
38.26093805	-122.2868978	"Mysid"	2016-04-08
38.21303501	-122.3001577	"Mysid"	2016-04-08
37.458581	-122.021166	"Mysid"	2016-04-09
37.463906	-122.041582	"Mysid"	2016-04-09
37.46474	-121.98484	"Mysid"	2016-04-09
37.46085	-121.9809833	"Mysid"	2016-04-09
37.462529	-121.955418	"Mysid"	2016-04-10
37.462191	-121.937739	"Mysid"	2016-04-10
37.46237778	-121.9518722	"Mysid"	2016-04-10
37.46094	-121.965116	"Mysid"	2016-04-10
38.18657983	-122.3256146	"20mm"	2016-04-12
38.19292182	-122.3174401	"20mm"	2016-04-12
38.21371243	-122.3070319	"20mm"	2016-04-12
38.21929429	-122.3085842	"20mm"	2016-04-12
38.2471739	-122.2854477	"20mm"	2016-04-12
38.25452157	-122.2844287	"20mm"	2016-04-12
38.26808919	-122.2862608	"20mm"	2016-04-12
38.28251557	-122.2857239	"20mm"	2016-04-12
38.29523858	-122.2826385	"20mm"	2016-04-12
38.14035771	-122.2987334	"20mm"	2016-04-13
38.12400157	-122.2991649	"20mm"	2016-04-13
38.0636049	-122.2920578	"20mm"	2016-04-13
38.08477974	-122.3177127	"20mm"	2016-04-13
38.08710066	-122.3430225	"20mm"	2016-04-13
38.0871162	-122.3745106	"20mm"	2016-04-13
38.0764616	-122.4108863	"20mm"	2016-04-13
38.07109193	-122.3932899	"20mm"	2016-04-13
38.06353961	-122.3157212	"20mm"	2016-04-13
38.06606543	-122.2970333	"20mm"	2016-04-13
38.23407315	-122.634144	"20mm"	2016-04-14
38.22789553	-122.612708	"20mm"	2016-04-14
38.2091171	-122.5655891	"20mm"	2016-04-14
38.19981846	-122.5546813	"20mm"	2016-04-14
38.11799732	-122.5083157	"20mm"	2016-04-14
38.13014771	-122.5119329	"20mm"	2016-04-14
38.14491298	-122.5261101	"20mm"	2016-04-14
38.15939797	-122.5449565	"20mm"	2016-04-14
38.16873375	-122.5320623	"20mm"	2016-04-14
38.18855759	-122.5456543	"20mm"	2016-04-14
38.15806421	-122.4070196	"20mm"	2016-04-15
38.17747232	-122.4165703	"20mm"	2016-04-15
38.18856459	-122.4105045	"20mm"	2016-04-15
38.19653952	-122.3915248	"20mm"	2016-04-15
38.22799839	-122.4191241	"20mm"	2016-04-15
38.22209185	-122.4181456	"20mm"	2016-04-15
38.21269447	-122.4236403	"20mm"	2016-04-15
38.06504932	-122.2971659	"20mm"	2016-04-26
38.06268258	-122.3285999	"20mm"	2016-04-26
38.0617365	-122.3689987	"20mm"	2016-04-26
38.0673139	-122.4005157	"20mm"	2016-04-26
38.07248476	-122.4289668	"20mm"	2016-04-26
38.04719804	-122.4224997	"20mm"	2016-04-26
38.03345605	-122.4154119	"20mm"	2016-04-26
38.01625708	-122.3615276	"20mm"	2016-04-26
38.0225221	-122.3343167	"20mm"	2016-04-26
38.03538815	-122.3099755	"20mm"	2016-04-26
38.22907373	-122.6216257	"20mm"	2016-04-28
38.2049988	-122.5685526	"20mm"	2016-04-28
38.1216841	-122.5093592	"20mm"	2016-04-28
38.16526582	-122.5390385	"20mm"	2016-04-28
38.17954814	-122.5410712	"20mm"	2016-04-28
38.1987823	-122.5551699	"20mm"	2016-04-28
38.19851191	-122.5644443	"20mm"	2016-04-28
38.20553658	-122.5740108	"20mm"	2016-04-28
38.2095805	-122.5838066	"20mm"	2016-04-28
38.22061277	-122.5991351	"20mm"	2016-04-28
38.19282113	-122.3172943	"20mm"	2016-04-29
38.12171041	-122.2857202	"20mm"	2016-04-29
38.14249778	-122.2920237	"20mm"	2016-04-29
38.14096254	-122.2996144	"20mm"	2016-04-29
38.19055891	-122.327554	"20mm"	2016-04-29
38.21255799	-122.3074908	"20mm"	2016-04-29
38.22613005	-122.3068488	"20mm"	2016-04-29
38.2418482	-122.2862839	"20mm"	2016-04-29
38.26679568	-122.285875	"20mm"	2016-04-29
38.28010116	-122.284183	"20mm"	2016-04-29
38.18786081	-122.4205157	"20mm"	2016-05-02
38.1895065	-122.3984062	"20mm"	2016-05-02
38.22015615	-122.4248717	"20mm"	2016-05-02
38.22908406	-122.4200569	"20mm"	2016-05-02
38.19860792	-122.3924102	"20mm"	2016-05-02
38.15651	-122.40702	"Mysid"	2016-05-03
38.15706057	-122.4071613	"20mm"	2016-05-09
38.18926158	-122.3994381	"20mm"	2016-05-09
38.21085884	-122.4132238	"20mm"	2016-05-09
38.21377253	-122.4276657	"20mm"	2016-05-09
38.22225655	-122.4192704	"20mm"	2016-05-09
38.20740137	-122.4072108	"20mm"	2016-05-09
38.19533453	-122.3908753	"20mm"	2016-05-09
38.18852906	-122.407341	"20mm"	2016-05-09
38.18413994	-122.4203961	"20mm"	2016-05-09
38.06537537	-122.2944067	"20mm"	2016-05-10
38.06660935	-122.332185	"20mm"	2016-05-10
38.05630425	-122.3608957	"20mm"	2016-05-10
38.04429095	-122.3792912	"20mm"	2016-05-10
38.02808241	-122.4104891	"20mm"	2016-05-10
37.99281413	-122.3974172	"20mm"	2016-05-10
38.00144327	-122.390521	"20mm"	2016-05-10
38.01521823	-122.3617451	"20mm"	2016-05-10
38.02001497	-122.3371296	"20mm"	2016-05-10
38.02885065	-122.3105187	"20mm"	2016-05-10
38.1530473	-122.5396803	"20mm"	2016-05-11
38.16471845	-122.541689	"20mm"	2016-05-11
38.19990937	-122.5505996	"20mm"	2016-05-11
38.20926267	-122.5836261	"20mm"	2016-05-11
38.22207753	-122.6047707	"20mm"	2016-05-11
38.22866196	-122.6163171	"20mm"	2016-05-11
38.22900861	-122.6212767	"20mm"	2016-05-11
38.22987001	-122.6274154	"20mm"	2016-05-11
38.19292562	-122.3174196	"20mm"	2016-05-12
38.12115058	-122.2885909	"20mm"	2016-05-12
38.14257641	-122.2916241	"20mm"	2016-05-12
38.14126065	-122.2972838	"20mm"	2016-05-12
38.19282885	-122.3321605	"20mm"	2016-05-12
38.21383253	-122.3066904	"20mm"	2016-05-12
38.24380308	-122.2856854	"20mm"	2016-05-12
38.25462891	-122.2844589	"20mm"	2016-05-12
38.27983622	-122.2838234	"20mm"	2016-05-12
38.29704129	-122.2823923	"20mm"	2016-05-12
37.45746667	-122.0202667	"Mysid"	2016-05-21
37.46786	-122.059638	"Mysid"	2016-05-21
37.464151	-121.985379	"Mysid"	2016-05-21
37.46357	-121.99136	"Mysid"	2016-05-21
37.46314	-121.95585	"Mysid"	2016-05-22
37.46047	-121.97286	"Mysid"	2016-05-22
37.451076	-121.967753	"Mysid"	2016-05-22
37.460508	-121.976839	"Mysid"	2016-05-22
38.15660096	-122.4069121	"20mm"	2016-05-24
38.1870217	-122.4212095	"20mm"	2016-05-24
38.19862257	-122.3934999	"20mm"	2016-05-24
38.21275192	-122.419174	"20mm"	2016-05-24
38.19937027	-122.3916642	"20mm"	2016-05-24
38.20100503	-122.3818367	"20mm"	2016-05-24
38.19099368	-122.3941524	"20mm"	2016-05-24
38.22874214	-122.6166004	"20mm"	2016-05-25
38.11854873	-122.5083743	"20mm"	2016-05-25
38.14679052	-122.5302442	"20mm"	2016-05-25
38.1653701	-122.5393798	"20mm"	2016-05-25
38.17712127	-122.5386427	"20mm"	2016-05-25
38.19419825	-122.5470088	"20mm"	2016-05-25
38.19293118	-122.3173018	"20mm"	2016-05-26
38.19643811	-122.3203528	"20mm"	2016-05-26
38.18448327	-122.3219886	"20mm"	2016-05-26
38.1885573	-122.3269189	"20mm"	2016-05-26
38.14252717	-122.2919479	"20mm"	2016-05-26
38.14115288	-122.2979167	"20mm"	2016-05-26
38.12139254	-122.2885628	"20mm"	2016-05-26
38.21415249	-122.3057385	"20mm"	2016-05-26
38.21409136	-122.3093397	"20mm"	2016-05-26
38.22956216	-122.2994475	"20mm"	2016-05-26
38.26777432	-122.2862049	"20mm"	2016-05-26
38.28183726	-122.2852812	"20mm"	2016-05-26
38.06802561	-122.2956062	"20mm"	2016-05-27
38.07015649	-122.3297189	"20mm"	2016-05-27
38.06977997	-122.3529007	"20mm"	2016-05-27
38.06113024	-122.3853817	"20mm"	2016-05-27
38.01778488	-122.3616213	"20mm"	2016-05-27
38.01846301	-122.3507207	"20mm"	2016-05-27
38.02097499	-122.337122	"20mm"	2016-05-27
38.03071963	-122.3096619	"20mm"	2016-05-27
38.03675495	-122.2985203	"20mm"	2016-05-27
38.06436753	-122.2853222	"20mm"	2016-05-27
38.22969266	-122.6253225	"Mysid"	2016-05-05
38.24962	-122.28465	"Mysid"	2016-05-06
38.20418333	-122.3239667	"Mysid"	2016-05-06
38.14416166	-122.2918167	"20mm"	2016-03-02
37.439	-121.99551	"Mysid"	2015-11-14
37.45746667	-122.0202667	"Mysid"	2015-11-14
37.464114	-121.985865	"Mysid"	2015-11-14
37.46285	-121.9830833	"Mysid"	2015-11-14
37.44579	-121.96394	"Mysid"	2015-11-15
37.46381667	-121.9589833	"Mysid"	2015-11-15
38.0396944444444	-122.1505	"SLS"	2016-01-04
38.0648055555556	-122.097805555556	"SLS"	2016-01-04
38.0455	-121.918805555556	"SLS"	2016-01-04
38.0583055555556	-121.868	"SLS"	2016-01-04
38.0328055555556	-121.869305555556	"SLS"	2016-01-04
38.114	-122.046194444444	"SLS"	2016-01-04
38.1694722222222	-122.025666666667	"SLS"	2016-01-04
38.1671944444444	-121.938	"SLS"	2016-01-04
38.1188055555556	-121.889194444444	"SLS"	2016-01-04
38.0181944444444	-121.797	"SLS"	2016-01-04
38.0525	-121.689194444444	"SLS"	2016-01-04
38.0482777777778	-121.59525	"SLS"	2016-01-04
38.0992777777778	-122.263444444444	"SLS"	2016-01-05
38.1458611111111	-122.285083333333	"SLS"	2016-01-05
38.1858055555556	-122.310972222222	"SLS"	2016-01-05
38.2124722222222	-122.307166666667	"SLS"	2016-01-05
38.2317777777778	-122.29275	"SLS"	2016-01-05
38.2409166666667	-122.285361111111	"SLS"	2016-01-05
38.2549166666667	-122.283416666667	"SLS"	2016-01-05
38.2730833333333	-122.284638888889	"SLS"	2016-01-05
38.2861388888889	-122.283388888889	"SLS"	2016-01-05
38.0421944444444	-121.795222222222	"SLS"	2016-01-05
38.0691666666667	-121.775277777778	"SLS"	2016-01-05
38.0871111111111	-121.709166666667	"SLS"	2016-01-05
38.0851944444444	-121.750694444444	"SLS"	2016-01-05
38.1135	-121.7075	"SLS"	2016-01-05
38.1788055555556	-121.665305555556	"SLS"	2016-01-05
38.2425	-121.669722222222	"SLS"	2016-01-05
38.0903055555556	-121.6405	"SLS"	2016-01-05
38.0513055555556	-122.083305555556	"SLS"	2016-01-06
38.0882222222222	-122.003583333333	"SLS"	2016-01-06
38.0610555555556	-122.013722222222	"SLS"	2016-01-06
38.0723055555556	-121.959694444444	"SLS"	2016-01-06
38.0436944444444	-121.844	"SLS"	2016-01-06
38.0583055555556	-121.868	"SLS"	2016-01-19
38.0421944444444	-121.795222222222	"SLS"	2016-01-19
38.0691666666667	-121.775277777778	"SLS"	2016-01-19
38.0871111111111	-121.709166666667	"SLS"	2016-01-19
38.0851944444444	-121.750694444444	"SLS"	2016-01-19
38.1135	-121.7075	"SLS"	2016-01-19
38.1788055555556	-121.665305555556	"SLS"	2016-01-19
38.2582777777778	-121.691638888889	"SLS"	2016-01-19
38.2425	-121.669722222222	"SLS"	2016-01-19
38.0436944444444	-121.844	"SLS"	2016-01-19
38.0181944444444	-121.797	"SLS"	2016-01-19
38.0525	-121.689194444444	"SLS"	2016-01-19
38.0903055555556	-121.6405	"SLS"	2016-01-19
38.08	-121.569805555556	"SLS"	2016-01-19
38.0482777777778	-121.59525	"SLS"	2016-01-19
