"id"	"Date"	"long"	"lat"
2337	2016-11-05	-121.98274	37.46601
2338	2016-11-06	-121.96597	37.45264
2339	2016-11-06	-121.96207	37.44455
2340	2016-11-06	-121.96461	37.4592
2341	2016-11-06	-121.93987	37.46289
2342	2016-11-06	-121.9462	37.46411
2343	2016-11-06	-121.95162	37.46141
2344	2016-11-06	-121.95947	37.4625
2345	2016-11-06	-121.94421	37.45332
2346	2016-11-06	-121.96486	37.46358
2347	2016-11-06	-121.9525	37.46251
2348	2016-11-07	-122.3043364	38.2184493
2349	2016-11-07	-122.3032223	38.21399306
2350	2016-11-07	-122.3201105	38.19609211
2351	2016-11-07	-122.3219082	38.1848249
2352	2016-11-07	-122.3219082	38.1848249
2355	2016-11-08	-122.5301104	38.14651172
2356	2016-11-08	-122.5530772	38.15814545
2357	2016-11-08	-122.5473413	38.19579894
2358	2016-11-08	-122.5656129	38.20047094
2359	2016-11-08	-122.6399485	38.23502519
2360	2016-11-08	-122.565983	38.20814966
2361	2016-11-08	-122.6393472	38.24131619
2363	2016-11-09	-122.4276272	38.22821379
2364	2016-11-09	-122.3999653	38.20250626
2366	2016-11-09	-122.3954321	38.1905256
2367	2016-11-09	-122.4196709	38.18793519
2368	2016-11-09	-122.4191159	38.1817367
2369	2016-11-09	-122.40161	38.1494281
2370	2016-11-09	-122.4071352	38.15611012
2371	2016-11-10	-122.28017	38.0662453
2372	2016-11-10	-122.28017	38.0662453
2373	2016-11-10	-122.3749	38.0207032
2374	2016-11-10	-122.37476	38.0109429
2376	2016-11-10	-122.35996	38.0195468
2377	2016-11-10	-122.32138	38.0119606
2378	2016-11-10	-122.27997	38.0441666
2390	2016-12-03	-121.98306	37.42966
2391	2016-12-03	-121.99992	37.44
2392	2016-12-03	-122.02244	37.46243
2393	2016-12-03	-122.02244	37.46243
2394	2016-12-03	-122.03674	37.46186
2395	2016-12-03	-122.07002	37.47272
2396	2016-12-03	-122.08282	37.484238
2397	2016-12-03	-122.02244	37.46243
2398	2016-12-03	-121.98274	37.46601
2399	2016-12-03	-121.97608	37.46187
2400	2016-12-03	-121.98019	37.46041
2401	2016-12-03	-121.97658	37.46024
2402	2016-12-03	-121.99992	37.44
2403	2016-12-04	-121.96207	37.44455
2404	2016-12-04	-121.96597	37.45264
2405	2016-12-04	-121.96461	37.4592
2406	2016-12-04	-121.95162	37.46141
2407	2016-12-04	-121.93987	37.46289
2408	2016-12-04	-121.9462	37.46411
2409	2016-12-04	-121.94421	37.45332
2410	2016-12-04	-121.95947	37.4625
2411	2016-12-04	-121.9525	37.46251
2412	2016-12-04	-121.96486	37.46358
2413	2016-12-06	-122.28017	38.0662453
2414	2016-12-06	-122.29516	38.0660427
2417	2016-12-06	-122.45134	38.0921045
2418	2016-12-06	-122.37527	38.0420398
2419	2016-12-06	-122.33406	38.0214896
2423	2016-12-07	-122.565983	38.20814966
2424	2016-12-07	-122.5564077	38.1983431
2425	2016-12-07	-122.5113299	38.12551088
2426	2016-12-07	-122.5530772	38.15814545
2427	2016-12-07	-122.537581	38.16610171
2428	2016-12-07	-122.6292631	38.2316484
2429	2016-12-08	-122.2831692	38.29926941
2430	2016-12-08	-122.3067417	38.22591858
2431	2016-12-08	-122.3043364	38.2184493
2432	2016-12-08	-122.3032223	38.21399306
2433	2016-12-08	-122.3201105	38.19609211
2434	2016-12-08	-122.3287444	38.19267397
2435	2016-12-08	-122.3287444	38.19267397
2436	2016-12-08	-122.2926387	38.17717838
2437	2016-12-09	-122.4276272	38.22821379
2440	2016-12-09	-122.4238341	38.22092825
2441	2016-12-09	-122.3999653	38.20250626
2442	2016-12-09	-122.413935	38.16235487
2443	2016-12-09	-122.4150915	38.17193014
2444	2016-12-09	-122.4196709	38.18793519
2454	2017-01-03	-122.30772	38.0652325
2455	2017-01-03	-122.33365	38.0756642
2456	2017-01-03	-122.38827	38.0846353
2457	2017-01-03	-122.4144	38.083825
2458	2017-01-03	-122.42716	38.0733934
2459	2017-01-03	-122.3459	38.0323369
2460	2017-01-03	-122.32064	38.032707
2461	2017-01-03	-122.29567	38.0437615
2462	2017-01-04	-122.5113299	38.12551088
2463	2017-01-04	-122.5301104	38.14651172
2464	2017-01-04	-122.5388068	38.15252518
2465	2017-01-04	-122.537581	38.16610171
2466	2017-01-04	-122.5564077	38.1983431
2467	2017-01-04	-122.565983	38.20814966
2468	2017-01-04	-122.5745406	38.20579053
2469	2017-01-04	-122.6206129	38.22887296
2470	2017-01-05	-122.4197866	38.22728864
2471	2017-01-05	-122.4159704	38.2130992
2472	2017-01-05	-122.4071352	38.15611012
2473	2017-01-05	-122.4187458	38.16499154
2474	2017-01-05	-122.4150915	38.17193014
2475	2017-01-05	-122.4196709	38.18793519
2476	2017-01-05	-122.407459	38.18862905
2477	2017-01-05	-122.3919628	38.1968166
2478	2017-01-05	-122.3999653	38.20250626
2479	2017-01-05	-122.4089855	38.20727077
2480	2017-01-06	-122.2899295	38.2538714
2481	2017-01-06	-122.3043364	38.2184493
2482	2017-01-06	-122.3032223	38.21399306
2483	2017-01-06	-122.3201105	38.19609211
2484	2017-01-06	-122.3219082	38.1848249
2485	2017-01-06	-122.3287444	38.19267397
2486	2017-01-06	-122.2926387	38.17717838
2487	2017-01-06	-122.3028172	38.17986226
2488	2017-01-14	-121.98306	37.42966
2489	2017-01-14	-122.02244	37.46243
2490	2017-01-14	-121.99992	37.44
2491	2017-01-14	-122.03674	37.46186
2492	2017-01-14	-122.07002	37.47272
2493	2017-01-14	-122.08282	37.484238
2494	2017-01-14	-121.98274	37.46601
2495	2017-02-11	-121.98306	37.42966
2496	2017-02-11	-121.99992	37.44
2497	2017-02-11	-122.02244	37.46243
2498	2017-02-11	-122.03674	37.46186
2499	2017-02-11	-122.07002	37.47272
2501	2017-02-11	-121.98274	37.46601
2502	2017-02-11	-121.97608	37.46187
2503	2017-02-11	-121.98019	37.46041
2504	2017-02-11	-121.97658	37.46024
2505	2017-02-11	-121.97658	37.46024
2506	2017-02-12	-121.96207	37.44455
2507	2017-02-12	-121.96597	37.45264
2508	2017-02-12	-121.96461	37.4592
2509	2017-02-12	-121.95162	37.46141
2510	2017-02-12	-121.9462	37.46411
2511	2017-02-12	-121.93987	37.46289
2512	2017-02-12	-121.96486	37.46358
2513	2017-02-12	-121.9525	37.46251
2514	2017-02-12	-121.94421	37.45332
2515	2017-02-12	-121.95947	37.4625
2516	2017-02-12	-121.96597	37.45264
2518	2017-02-13	-122.4278122	38.21416312
2519	2017-02-13	-122.3999653	38.20250626
2524	2017-02-13	-122.4071352	38.15611012
2525	2017-02-16	-122.3201105	38.19609211
2526	2017-02-16	-122.3287444	38.19267397
2527	2017-02-16	-122.3483418	38.19095224
2528	2017-02-16	-122.3032223	38.21399306
2530	2017-02-16	-122.2892206	38.24926323
2531	2017-02-16	-122.2831692	38.29926941
2532	2017-02-16	-122.2831692	38.29926941
2533	2017-02-17	-122.6206129	38.22887296
2534	2017-02-17	-122.565983	38.20814966
2535	2017-02-17	-122.5207664	38.14105335
2535	2017-02-17	-122.5140128	38.13439229
2536	2017-02-17	-122.5388068	38.15252518
2537	2017-02-17	-122.537581	38.16610171
2538	2017-02-17	-122.5407727	38.17960886
2540	2017-02-17	-122.5656129	38.20047094
2541	2017-03-11	-121.98306	37.42966
2542	2017-03-11	-121.99992	37.44
2543	2017-03-11	-122.02244	37.46243
2544	2017-03-11	-122.03674	37.46186
2545	2017-03-11	-122.07002	37.47272
2546	2017-03-11	-122.08282	37.484238
2547	2017-03-11	-121.97608	37.46187
2548	2017-03-11	-121.98274	37.46601
2549	2017-03-11	-121.98019	37.46041
2550	2017-03-11	-121.97658	37.46024
2551	2017-03-12	-121.96207	37.44455
2552	2017-03-12	-121.96597	37.45264
2553	2017-03-12	-121.96461	37.4592
2554	2017-03-12	-121.95162	37.46141
2555	2017-03-12	-121.9462	37.46411
2556	2017-03-12	-121.93987	37.46289
2557	2017-03-12	-121.94421	37.45332
2558	2017-03-12	-121.95947	37.4625
2559	2017-03-12	-121.96486	37.46358
2560	2017-03-12	-121.9525	37.46251
2561	2017-03-13	-122.4089855	38.20727077
2562	2017-03-13	-122.3919628	38.1968166
2563	2017-03-13	-122.3954321	38.1905256
2564	2017-03-13	-122.4196709	38.18793519
2565	2017-03-13	-122.4191159	38.1817367
2566	2017-03-13	-122.4187458	38.16499154
2567	2017-03-13	-122.413935	38.16235487
2568	2017-03-13	-122.4071352	38.15611012
2569	2017-03-14	-122.3201105	38.19609211
2570	2017-03-14	-122.2903853	38.1216019
2571	2017-03-14	-122.2943098	38.14259183
2572	2017-03-14	-122.3061594	38.14137649
2573	2017-03-14	-122.2900561	38.14963068
2574	2017-03-14	-122.2892206	38.24926323
2577	2017-03-15	-122.30772	38.0652325
2578	2017-03-15	-122.33314	38.0648274
2579	2017-03-15	-122.35978	38.0646248
2581	2017-03-15	-122.29511	38.0331696
2582	2017-03-15	-122.29372	38.0224147
2583	2017-03-15	-122.32064	38.032707
2584	2017-03-15	-122.3459	38.0323369
2585	2017-03-16	-122.6206129	38.22887296
2586	2017-03-16	-122.5530772	38.15814545
2587	2017-03-16	-122.5301104	38.14651172
2588	2017-03-16	-122.5139	38.1343
2589	2017-03-16	-122.5113299	38.12551088
2590	2017-03-16	-122.532909	38.17257775
2593	2017-04-09	-121.95947	37.4625
2594	2017-04-09	-121.94421	37.45332
2595	2017-04-09	-121.9525	37.46251
2596	2017-04-09	-121.96486	37.46358
2597	2017-04-09	-121.93987	37.46289
2598	2017-04-09	-121.9462	37.46411
2599	2017-04-09	-121.95162	37.46141
2600	2017-04-09	-121.96461	37.4592
2601	2017-04-09	-121.96597	37.45264
2602	2017-04-09	-121.96207	37.44455
2603	2017-04-08	-122.02244	37.46243
2604	2017-04-08	-121.99992	37.44
2605	2017-04-08	-121.97658	37.46024
2606	2017-04-08	-121.98019	37.46041
2607	2017-04-08	-121.98274	37.46601
2608	2017-04-08	-121.97608	37.46187
2609	2017-04-08	-122.08282	37.484238
2610	2017-04-08	-122.07002	37.47272
2611	2017-05-06	-121.98306	37.42966
2621	2017-05-07	-121.95162	37.46141
2622	2017-05-07	-121.94421	37.45332
2623	2017-05-07	-121.94421	37.45332
2624	2017-05-07	-121.9525	37.46251
2625	2017-05-07	-121.96486	37.46358
2626	2017-05-07	-121.9462	37.46411
2627	2017-05-07	-121.93987	37.46289
2628	2017-05-07	-121.96461	37.4592
2629	2017-05-07	-121.96597	37.45264
2630	2017-05-07	-121.96207	37.44455
